key,column,pokeapi,pokedb,chosen
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a salty flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a mixed flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a bitter flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a complex flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a sweet and tart flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream an aromatic flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a refreshing flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/shield,flavor_text,"When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer.","The cells that compose its cream fluctuated suddenly during evolution, giving the cream a sour flavor.","When Alcremie is content, the cream it
secretes from its hands becomes sweeter
and richer."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on an aromatic flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a complex flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a bitter flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a mixed flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a salty flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a sweet and tart flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a sour flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/sword,flavor_text,"When it trusts a Trainer, it will treat them to
berries it’s decorated with cream.","The moment it evolved, it took on a refreshing flavor. This is because of the way its cells spontaneously shifted during evolution.","When it trusts a Trainer, it will treat them to
berries it’s decorated with cream."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with sweet and tart flavors.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with an aromatic flavor.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with a refreshing flavor.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","Alcremie that have been cherished produce exquisite cream, so Trainers always raise them lovingly.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with a sour flavor.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with a salty flavor.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with a mix of flavors.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
869/default/violet,flavor_text,"When attacked, it strikes back by throwing cream accented with a bitter flavor.","When attacked, it strikes back by throwing cream accented with complex flavors.","When attacked, it strikes back by throwing cream accented with a bitter flavor."
591/default/shield,flavor_text,"Amoonguss generally doesn’t move much. It
tends to stand still near Poké Balls that have
been dropped on the ground.",Amoonguss generally doesn't move as much. It tends to stand still near Poké Balls that have been dropped on the ground.,"Amoonguss generally doesn’t move much. It
tends to stand still near Poké Balls that have
been dropped on the ground."
59/default/gold,flavor_text,"This legendary
Chinese POKEMON is
considered magnif­icent. Many people
are enchanted by
its grand mane.",This legendary Chinese Pokémon is considered magnificent. Many people are enchanted by its grand mane.,"This legendary
Chinese POKEMON is
considered magnif­icent. Many people
are enchanted by
its grand mane."
411/default/moon,flavor_text,"It lived in the same environments as Rampardos.
Their fossils have been found together—
seemingly from after they’d fought to the finish.",It lived in the same environments as Rampardos. Their fossils have been found together—seemingly from after they'd fought to the finish.,"It lived in the same environments as Rampardos.
Their fossils have been found together—
seemingly from after they’d fought to the finish."
15/default/gold,flavor_text,"It can take down
any opponent with
its powerful poi­son stingers. It
sometimes attacks
in swarms.",It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms.,"It can take down
any opponent with
its powerful poi­son stingers. It
sometimes attacks
in swarms."
15/default/ruby,flavor_text,"BEEDRILL is extremely territorial.
No one should ever approach its nest -
this is for their own safety.If angered, they will attack in a furious
swarm.","Beedrill is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.","BEEDRILL is extremely territorial.
No one should ever approach its nest -
this is for their own safety.If angered, they will attack in a furious
swarm."
15/default/sapphire,flavor_text,"BEEDRILL is extremely territorial.
No one should ever approach its nest -
this is for their own safety.If angered, they will attack in a furious
swarm.","Beedrill is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.","BEEDRILL is extremely territorial.
No one should ever approach its nest -
this is for their own safety.If angered, they will attack in a furious
swarm."
69/default/silver,flavor_text,"It plants its feet
deep underground
to replenish wa­ter. It can't es­
cape its enemy
while it's rooted.",It plants its feet deep underground to replenish water. It can't escape its enemy while it's rooted.,"It plants its feet
deep underground
to replenish wa­ter. It can't es­
cape its enemy
while it's rooted."
712/default/sword,flavor_text,"They chill the air around them to −150 degrees
Fahrenheit, freezing the water in the air into ice
that they use as armor.","They chill the air around them to -150 degrees Fahrenheit, freezing the water in the air into ice that they use as armor.","They chill the air around them to −150 degrees
Fahrenheit, freezing the water in the air into ice
that they use as armor."
9/default/gold,flavor_text,"It deliberately
makes itself heavy
so it can with­stand the recoil
of the water jets
it fires.",It deliberately makes itself heavy so it can withstand the recoil of the water jets it fires.,"It deliberately
makes itself heavy
so it can with­stand the recoil
of the water jets
it fires."
9/default/leafgreen,flavor_text,"The pressurized water jets on this brutal
POKéMON’s shell are used for high-
speed tackles.",The pressurized water jets on this brutal Pokémon's shell are used for high- speed tackles.,"The pressurized water jets on this brutal
POKéMON’s shell are used for high-
speed tackles."
257/default/sapphire,flavor_text,"BLAZIKEN has incredibly strong legs -
it can easily clear a 30-story building
in one leap.This POKéMON’s blazing punches leave
its foes scorched and blackened.",Blaziken has incredibly strong legs - it can easily clear a 30-story building in one leap. This Pokémon's blazing punches leave its foes scorched and blackened.,"BLAZIKEN has incredibly strong legs -
it can easily clear a 30-story building
in one leap.This POKéMON’s blazing punches leave
its foes scorched and blackened."
242/default/gold,flavor_text,"Anyone who takes
even one bite of
BLISSEY's egg be­comes unfailingly
caring and pleas­
ant to everyone.",Anyone who takes even one bite of Blissey's egg becomes unfailingly caring and pleasant to everyone.,"Anyone who takes
even one bite of
BLISSEY's egg be­comes unfailingly
caring and pleas­
ant to everyone."
729/default/shield,flavor_text,"On nights when the sea is calm, Brionne dance
with one another to the singing of the Primarina
that’s leading them.","On nights when the sea is calm, Brionne dance with one another to the singing of the Primarina that's leading them.*","On nights when the sea is calm, Brionne dance
with one another to the singing of the Primarina
that’s leading them."
729/default/sword,flavor_text,"As if dancing, it artfully dodges the attacks of its
enemies. All the while, it’s busy forming a bunch
of balloons to overwhelm its foes.","As if dancing, it artfully dodges the attacks of its enemies. All the while, it's busy forming a bunch of balloons to overwhelm its foes.*","As if dancing, it artfully dodges the attacks of its
enemies. All the while, it’s busy forming a bunch
of balloons to overwhelm its foes."
412/default/legends-arceus,flavor_text,"If its cloak is even slightly damaged, Burmy will immediately
repair it with whatever is close at hand. The Pokémon within the
cloak is scrawny and vulnerable to the cold.","It creates a cloak by weaving together sand, mud, and silk it has spat out. This earthen cloak is ruined by wind and rain, so the Pokémon hides away in caves and other such places.","If its cloak is even slightly damaged, Burmy will immediately
repair it with whatever is close at hand. The Pokémon within the
cloak is scrawny and vulnerable to the cold."
412/default/legends-arceus,flavor_text,"If its cloak is even slightly damaged, Burmy will immediately
repair it with whatever is close at hand. The Pokémon within the
cloak is scrawny and vulnerable to the cold.","When confronted by a lack of other materials, Burmy will create its cloak using dust and refuse. The cloak seems to be more comfortable than one would think.","If its cloak is even slightly damaged, Burmy will immediately
repair it with whatever is close at hand. The Pokémon within the
cloak is scrawny and vulnerable to the cold."
251/default/shield,flavor_text,"This Pokémon traveled through time to come
from the future. It bolsters grass and trees with
its own strength, and it can heal wounds, too.","This Pokémon traveled through time to come from the future. It bolsters grass and trees with its own strength, and it can heal wounds, too.*","This Pokémon traveled through time to come
from the future. It bolsters grass and trees with
its own strength, and it can heal wounds, too."
251/default/sword,flavor_text,"This Pokémon has the ability to move through
time. Records describing it as a forest deity can
be found from many different eras.",This Pokémon has the ability to move through time. Records describing it as a forest deity can be found from many different eras.*,"This Pokémon has the ability to move through
time. Records describing it as a forest deity can
be found from many different eras."
113/default/legends-arceus,flavor_text,This purehearted Pokémon shares its eggs with the injured.,"This purehearted Pokémon shares its eggs with the injured. These eggs are so nutritious that they've been nicknamed ""doctors' doubles.""",This purehearted Pokémon shares its eggs with the injured.
113/default/yellow,flavor_text,"A gentle and kind­
hearted POKéMON
that shares itsnutritious eggs
if it sees an
injured POKéMON.",A gentle and kind-hearted Pokémon that shares its nutritious eggs if it sees an injured Pokémon.,"A gentle and kind­
hearted POKéMON
that shares itsnutritious eggs
if it sees an
injured POKéMON."
6/default/silver,flavor_text,"Breathing intense,
hot flames, it can
melt almost any­thing. Its breath
inflicts terrible
pain on enemies.","Breathing intense, hot flames, it can melt almost anything. Its breath inflicts terrible pain on enemies.","Breathing intense,
hot flames, it can
melt almost any­thing. Its breath
inflicts terrible
pain on enemies."
5/default/gold,flavor_text,"It is very hot­
headed by nature,
so it constantlyseeks opponents.
It calms down only
when it wins.","It is very hot-headed by nature, so it constantly seeks opponents. It calms down only when it wins.","It is very hot­
headed by nature,
so it constantlyseeks opponents.
It calms down only
when it wins."
421/default/legends-arceus,flavor_text,"Motionless, save for the occasional quiver. A rich array of
Pokémon can be found gathered around it, drawn by the
scent exuded from Cherrim's folded petals.","Cheerfully active on sunny days. Immediately closes its petals and becomes immobile once the sun becomes hidden, however.","Motionless, save for the occasional quiver. A rich array of
Pokémon can be found gathered around it, drawn by the
scent exuded from Cherrim's folded petals."
421/default/shield,flavor_text,"Its folded petals are pretty tough. Bird Pokémon
can peck at them all they want, and Cherrim
won’t be bothered at all.",The faint scent that emanates from its full blossom entices bug Pokémon to it.,"Its folded petals are pretty tough. Bird Pokémon
can peck at them all they want, and Cherrim
won’t be bothered at all."
421/default/sword,flavor_text,"As a bud, it barely moves. It sits still, placidly
waiting for sunlight to appear.","After absorbing plenty of sunlight, Cherrim takes this form. It's full of energy while it's like this, and its liveliness will go on until sundown.","As a bud, it barely moves. It sits still, placidly
waiting for sunlight to appear."
152/default/firered,flavor_text,"Its pleasantly aromatic leaves have the
ability to check the humidity and
temperature.",Its pleasantly aromatic leaf has the ability to check the humidity and temperature.,"Its pleasantly aromatic leaves have the
ability to check the humidity and
temperature."
170/default/crystal,flavor_text,"Its antennae, whi­
ch evolved from a
fin, have both po­sitive and neg­
ative charges flo­
wing through them.","Its antennae, which evolved from a fin, have both positive and negative charges flowing through them.","Its antennae, whi­
ch evolved from a
fin, have both po­sitive and neg­
ative charges flo­
wing through them."
170/default/silver,flavor_text,"On the dark ocean
floor, its only
means of communi­cation is its
constantly flash­
ing lights.","On the dark ocean floor, its only means of communication is its constantly flashing lights.","On the dark ocean
floor, its only
means of communi­cation is its
constantly flash­
ing lights."
222/default/silver,flavor_text,"In a south sea
nation, the people
live in communi­ties that are
built on groups of
these POKéMON.","In a south sea nation, the people live in communities that are built on groups of these Pokémon.","In a south sea
nation, the people
live in communi­ties that are
built on groups of
these POKéMON."
790/default/shield,flavor_text,"It sucks in dust from the air at an astounding rate,
frantically building up energy within its core as
preparation for evolution.","It sucks in dust from the air at an astounding rate, frantically building up energy within its core as preparation for evolution.*","It sucks in dust from the air at an astounding rate,
frantically building up energy within its core as
preparation for evolution."
790/default/sword,flavor_text,"The absorption of starlight fuels this Pokémon’s
growth. The shell that encases it is harder than
any known material.",The absorption of starlight fuels this Pokémon's growth. The shell that encases it is harder than any known material.*,"The absorption of starlight fuels this Pokémon’s
growth. The shell that encases it is harder than
any known material."
789/default/shield,flavor_text,"Cosmog is very curious but not very cautious,
often placing itself in danger. If things start to
look dicey, it teleports away.","Cosmog is very curious but not very cautious, often placing itself in danger. If things start to look dicey, it teleports away.*","Cosmog is very curious but not very cautious,
often placing itself in danger. If things start to
look dicey, it teleports away."
789/default/sword,flavor_text,"This Pokémon came from another universe.
Its gaseous body is so light that even a gentle
breeze can blow it away.",This Pokémon came from another universe. Its gaseous body is so light that even a gentle breeze can blow it away.*,"This Pokémon came from another universe.
Its gaseous body is so light that even a gentle
breeze can blow it away."
546/default/moon,flavor_text,"Pillows and beds stuffed with cotton exhaled
by Cottonee are soft and puffy, light and airy—
altogether top quality.","Pillows and beds stuffed with cotton exhaled by Cottonee are soft and puffy, light and airy—altogether top quality.","Pillows and beds stuffed with cotton exhaled
by Cottonee are soft and puffy, light and airy—
altogether top quality."
702/default/shield,flavor_text,"Since Dedenne can’t generate much electricity on
its own, it steals electricity from outlets or other
electric Pokémon.","Since Dedenne can't generate as much electricity on its own, it steals electricity from outlets or other electric Pokémon.","Since Dedenne can’t generate much electricity on
its own, it steals electricity from outlets or other
electric Pokémon."
585/default/scarlet,flavor_text,"These Pokémon are not shy—they will behave as they please, even in front of people. If you feed one of them, it will quickly take a liking to you.","Deerling have different scents depending on the season. In early spring, these Pokémon give off a delicate, sweet, and calming scent.","These Pokémon are not shy—they will behave as they please, even in front of people. If you feed one of them, it will quickly take a liking to you."
585/default/violet,flavor_text,"Deerling have different scents depending on the season. In this form, Deerling have a softly sweet scent that lingers in the nose.","Despite Deerling's adorable appearance, farmers consider it a nuisance since it loves plant shoots and will eat them all up.","Deerling have different scents depending on the season. In this form, Deerling have a softly sweet scent that lingers in the nose."
585/default/scarlet,flavor_text,"These Pokémon are not shy—they will behave as they please, even in front of people. If you feed one of them, it will quickly take a liking to you.","To prevent Deerling from entering their fields, many farmers will have several Lycanroc stand guard, as they are the natural enemy of Deerling.","These Pokémon are not shy—they will behave as they please, even in front of people. If you feed one of them, it will quickly take a liking to you."
585/default/violet,flavor_text,"Deerling have different scents depending on the season. In this form, Deerling have a softly sweet scent that lingers in the nose.","Deerling have different scents depending on the season. When a distinct grassy smell starts to waft from one, you know that summer has begun.","Deerling have different scents depending on the season. In this form, Deerling have a softly sweet scent that lingers in the nose."
585/default/scarlet,flavor_text,"These Pokémon are not shy—they will behave as they please, even in front of people. If you feed one of them, it will quickly take a liking to you.","Deerling’s scent changes with the seasons, but when the Pokémon is in its Winter Form, it has hardly any scent at all.","These Pokémon are not shy—they will behave as they please, even in front of people. If you feed one of them, it will quickly take a liking to you."
585/default/violet,flavor_text,"Deerling have different scents depending on the season. In this form, Deerling have a softly sweet scent that lingers in the nose.","This Pokémon will playfully headbutt those it gets along well with. It has antlers hidden under its flower, so the headbutts are a little painful.","Deerling have different scents depending on the season. In this form, Deerling have a softly sweet scent that lingers in the nose."
301/default/sapphire,flavor_text,"DELCATTY sleeps anywhere it wants
without keeping a permanent nest.
If other POKéMON approach it as itsleeps, this POKéMON will never fight -
it will just move away somewhere else.","Delcatty sleeps anywhere it wants without keeping a permanent nest. If other Pokémon approach it as it sleeps, this Pokémon will never fight - it will just move away somewhere else.","DELCATTY sleeps anywhere it wants
without keeping a permanent nest.
If other POKéMON approach it as itsleeps, this POKéMON will never fight -
it will just move away somewhere else."
85/default/ruby,flavor_text,"Watch out if DODRIO’s three heads are
looking in three separate directions.
It’s a sure sign that it is on its guard.Don’t go near this POKéMON if it’s being
wary - it may decide to peck you.",Watch out if Dodrio's three heads are looking in three separate directions. It's a sure sign that it is on its guard. Don't go near this Pokémon if it's being wary -it may decide to peck you.,"Watch out if DODRIO’s three heads are
looking in three separate directions.
It’s a sure sign that it is on its guard.Don’t go near this POKéMON if it’s being
wary - it may decide to peck you."
147/default/crystal,flavor_text,"It sheds many lay­
ers of skin as it
grows larger. Dur­ing this process,
it is protected by
a rapid waterfall.","It sheds many layers of skin as it grows larger. During this process, it is protected by a rapid waterfall.","It sheds many lay­
ers of skin as it
grows larger. Dur­ing this process,
it is protected by
a rapid waterfall."
206/default/gold,flavor_text,"When spotted, this
POKéMON escapes
backward by furi­ously boring into
the ground with
its tail.","When spotted, this Pokémon escapes backward by furiously boring into the ground with its tail.","When spotted, this
POKéMON escapes
backward by furi­ously boring into
the ground with
its tail."
356/default/ruby,flavor_text,"DUSCLOPS’s body is completely hollow -
there is nothing at all inside.
It is said that its body is like a blackhole. This POKéMON will absorb anything
into its body, but nothing will ever come
back out.","Dusclops's body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This Pokémon will absorb anything into its body, but nothing will ever come back out.","DUSCLOPS’s body is completely hollow -
there is nothing at all inside.
It is said that its body is like a blackhole. This POKéMON will absorb anything
into its body, but nothing will ever come
back out."
133/default/red,flavor_text,"Its genetic code
is irregular.
It may mutate ifit is exposed to
radiation from
element STONEs.",An extremely rare Pokémon that may evolve in a number of different ways depending on stimuli.,"Its genetic code
is irregular.
It may mutate ifit is exposed to
radiation from
element STONEs."
125/default/silver,flavor_text,"Its body constant­
ly discharges
electricity. Get­ting close to it
will make your
hair stand on end.",Its body constantly discharges electricity. Getting close to it will make your hair stand on end.,"Its body constant­
ly discharges
electricity. Get­ting close to it
will make your
hair stand on end."
83/default/silver,flavor_text,"If it eats the
plant stick it
carries as emer­gency rations, it
runs off in search
of a new stick.","If it eats the plant stick it carries as emergency rations, it runs off in search of a new stick.","If it eats the
plant stick it
carries as emer­gency rations, it
runs off in search
of a new stick."
22/default/platinum,flavor_text,"It has the stamina to fly all
day on its broad wings. It
fights by using its sharp beak.",It has the stamina to fly all day on its broad wings. It fights using its sharp beak.,"It has the stamina to fly all
day on its broad wings. It
fights by using its sharp beak."
669/default/legends-za,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,It receives strength from flowers and gives them some of its energy in return. This Pokémon likes orange flowers best of all.,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/scarlet,flavor_text,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower.","This Flabébé rides an orange flower. On its head, it wears a crown of pollen that has healing properties.","Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower."
669/default/violet,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,It receives strength from flowers and gives them some of its energy in return. This Pokémon likes orange flowers best of all.,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/legends-za,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,This Pokémon can draw forth the power hidden within blooming wild flowers. It is particularly fond of red flowers.,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/scarlet,flavor_text,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower.",This Pokémon can draw forth the power hidden within blooming wild flowers. It is particularly fond of red flowers.,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower."
669/default/violet,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,"This Flabébé rides a red flower. Immediately after birth, this Pokémon begins flying around in search of a flower it likes.",This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/legends-za,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,"When evening falls, it searches out a place blooming with flowers of the same white color as its own flower, and then it goes to sleep.",This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/scarlet,flavor_text,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower.",This Flabébé rides a white flower. The wind blows this Pokémon around as it drifts in search of flower gardens.,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower."
669/default/violet,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,"When evening falls, it searches out a place blooming with flowers of the same white color as itself, and then it goes to sleep.",This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/legends-za,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,This Flabébé rides a yellow flower. The Pokémon is defenseless and vulnerable before it has found and received power from a flower.,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
669/default/scarlet,flavor_text,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower.",This Flabébé rides a yellow flower. The Pokémon is defenseless and vulnerable before it has found and received power from a flower.,"Once it finds a flower it likes, this Pokémon will spend the rest of its life taking care of its flower. This Flabébé rides a blue flower."
669/default/violet,flavor_text,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.,It unleashes a variety of moves by drawing forth the power hidden within flowers. This Pokémon is particularly fond of yellow flowers.,This Pokémon likes blue flowers best of all. It floats upward using the power emanating from its flower and bobs along lightly through the air.
670/default/legends-za,flavor_text,"Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy.","This Pokémon can draw forth the most power when in sync with orange flowers, compared to flowers of other colors.","Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy."
670/default/scarlet,flavor_text,"Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy.","This Pokémon can draw forth the most power when in sync with orange flowers, compared to flowers of other colors.","Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy."
670/default/violet,flavor_text,It exchanges power with flowers via wavelengths of visible light. This form of Floette can sync with the wavelength that produces the color blue.,"This Pokémon cannot use moves on its own. When it syncs with flowers, it becomes able to use Grass-type moves.",It exchanges power with flowers via wavelengths of visible light. This form of Floette can sync with the wavelength that produces the color blue.
670/default/legends-za,flavor_text,"Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy.",This Pokémon uses red wavelengths of light to pour its own energy into flowers and draw forth their latent potential.,"Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy."
670/default/scarlet,flavor_text,"Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy.",This Pokémon draws forth what power is left in withered flowers to make them healthy again. It holds a red flower.,"Whenever this Pokémon finds flowering plants that are withering, it will bring them back to its territory and care for them until they are healthy."
670/default/violet,flavor_text,It exchanges power with flowers via wavelengths of visible light. This form of Floette can sync with the wavelength that produces the color blue.,This Pokémon uses red wavelengths of light to pour its own energy into flowers and draw forth their latent potential.,It exchanges power with flowers via wavelengths of visible light. This form of Floette can sync with the wavelength that produces the color blue.
